date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:52:32	179834/179834	---M--	200	added ('OK')	image/png	date:Thu,%2028%20May%202026%2021:21:48%20GMT	https://developer.apple.com/assets/elements/hardware/macbook_pro_5th_gen_14_silver/medium_2x.png?156454	D:/Almog/Programming/C/My_Libraries/C/Text_Rendering/Apple-TrueType-Reference-Manual/Apple-TrueType-Reference-Manual/developer.apple.com/assets/elements/hardware/macbook_pro_5th_gen_14_silver/medium_2x9a8e.png	(from https://developer.apple.com/assets/styles/global.dist.css?19212626191)
21:52:32	54271/54271	---M--	200	added ('OK')	image/png	date:Thu,%2028%20May%202026%2021:21:48%20GMT	https://developer.apple.com/assets/elements/hardware/macbook_pro_5th_gen_14_silver/small_2x.png?156454	D:/Almog/Programming/C/My_Libraries/C/Text_Rendering/Apple-TrueType-Reference-Manual/Apple-TrueType-Reference-Manual/developer.apple.com/assets/elements/hardware/macbook_pro_5th_gen_14_silver/small_2x9a8e.png	(from https://developer.apple.com/assets/styles/global.dist.css?19212626191)
21:52:32	11977/11977	---M--	200	added ('OK')	image/png	date:Thu,%2028%20May%202026%2021:21:48%20GMT	https://developer.apple.com/assets/elements/hardware/macbook_pro_5th_gen_14_mask/large_2x.png?156454	D:/Almog/Programming/C/My_Libraries/C/Text_Rendering/Apple-TrueType-Reference-Manual/Apple-TrueType-Reference-Manual/developer.apple.com/assets/elements/hardware/macbook_pro_5th_gen_14_mask/large_2x9a8e.png	(from https://developer.apple.com/assets/styles/global.dist.css?19212626191)
21:52:32	8286/8286	---M--	200	added ('OK')	image/png	date:Thu,%2028%20May%202026%2021:21:48%20GMT	https://developer.apple.com/assets/elements/hardware/macbook_pro_5th_gen_14_mask/medium_2x.png?156454	D:/Almog/Programming/C/My_Libraries/C/Text_Rendering/Apple-TrueType-Reference-Manual/Apple-TrueType-Reference-Manual/developer.apple.com/assets/elements/hardware/macbook_pro_5th_gen_14_mask/medium_2x9a8e.png	(from https://developer.apple.com/assets/styles/global.dist.css?19212626191)
21:52:32	4822/4822	---M--	200	added ('OK')	image/png	date:Thu,%2028%20May%202026%2021:21:48%20GMT	https://developer.apple.com/assets/elements/hardware/macbook_pro_5th_gen_14_mask/small_2x.png?156454	D:/Almog/Programming/C/My_Libraries/C/Text_Rendering/Apple-TrueType-Reference-Manual/Apple-TrueType-Reference-Manual/developer.apple.com/assets/elements/hardware/macbook_pro_5th_gen_14_mask/small_2x9a8e.png	(from https://developer.apple.com/assets/styles/global.dist.css?19212626191)
21:52:33	89496/89496	---M--	200	added ('OK')	image/png	date:Thu,%2028%20May%202026%2021:21:48%20GMT	https://developer.apple.com/assets/elements/hardware/iphone_16_pro_titanium/large_2x.png?156454	D:/Almog/Programming/C/My_Libraries/C/Text_Rendering/Apple-TrueType-Reference-Manual/Apple-TrueType-Reference-Manual/developer.apple.com/assets/elements/hardware/iphone_16_pro_titanium/large_2x9a8e.png	(from https://developer.apple.com/assets/styles/global.dist.css?19212626191)
21:52:33	56662/56662	---M--	200	added ('OK')	image/png	date:Thu,%2028%20May%202026%2021:21:48%20GMT	https://developer.apple.com/assets/elements/hardware/iphone_16_pro_titanium/medium_2x.png?156454	D:/Almog/Programming/C/My_Libraries/C/Text_Rendering/Apple-TrueType-Reference-Manual/Apple-TrueType-Reference-Manual/developer.apple.com/assets/elements/hardware/iphone_16_pro_titanium/medium_2x9a8e.png	(from https://developer.apple.com/assets/styles/global.dist.css?19212626191)
21:52:33	29937/29937	---M--	200	added ('OK')	image/png	date:Thu,%2028%20May%202026%2021:21:48%20GMT	https://developer.apple.com/assets/elements/hardware/iphone_16_pro_titanium/small_2x.png?156454	D:/Almog/Programming/C/My_Libraries/C/Text_Rendering/Apple-TrueType-Reference-Manual/Apple-TrueType-Reference-Manual/developer.apple.com/assets/elements/hardware/iphone_16_pro_titanium/small_2x9a8e.png	(from https://developer.apple.com/assets/styles/global.dist.css?19212626191)
21:52:34	12652/12652	---M--	200	added ('OK')	image/png	date:Thu,%2028%20May%202026%2021:21:48%20GMT	https://developer.apple.com/assets/elements/hardware/iphone_16_pro_mask/large_2x.png?156454	D:/Almog/Programming/C/My_Libraries/C/Text_Rendering/Apple-TrueType-Reference-Manual/Apple-TrueType-Reference-Manual/developer.apple.com/assets/elements/hardware/iphone_16_pro_mask/large_2x9a8e.png	(from https://developer.apple.com/assets/styles/global.dist.css?19212626191)
21:52:34	9785/9785	---M--	200	added ('OK')	image/png	date:Thu,%2028%20May%202026%2021:21:48%20GMT	https://developer.apple.com/assets/elements/hardware/iphone_16_pro_mask/medium_2x.png?156454	D:/Almog/Programming/C/My_Libraries/C/Text_Rendering/Apple-TrueType-Reference-Manual/Apple-TrueType-Reference-Manual/developer.apple.com/assets/elements/hardware/iphone_16_pro_mask/medium_2x9a8e.png	(from https://developer.apple.com/assets/styles/global.dist.css?19212626191)
21:52:34	7005/7005	---M--	200	added ('OK')	image/png	date:Thu,%2028%20May%202026%2021:21:48%20GMT	https://developer.apple.com/assets/elements/hardware/iphone_16_pro_mask/small_2x.png?156454	D:/Almog/Programming/C/My_Libraries/C/Text_Rendering/Apple-TrueType-Reference-Manual/Apple-TrueType-Reference-Manual/developer.apple.com/assets/elements/hardware/iphone_16_pro_mask/small_2x9a8e.png	(from https://developer.apple.com/assets/styles/global.dist.css?19212626191)
21:52:34	82719/82719	---M--	200	added ('OK')	image/png	date:Thu,%2028%20May%202026%2021:21:48%20GMT	https://developer.apple.com/assets/elements/hardware/iphone_16_pro_titanium_landscape/large_2x.png?156454	D:/Almog/Programming/C/My_Libraries/C/Text_Rendering/Apple-TrueType-Reference-Manual/Apple-TrueType-Reference-Manual/developer.apple.com/assets/elements/hardware/iphone_16_pro_titanium_landscape/large_2x9a8e.png	(from https://developer.apple.com/assets/styles/global.dist.css?19212626191)
21:52:34	51859/51859	---M--	200	added ('OK')	image/png	date:Thu,%2028%20May%202026%2021:21:48%20GMT	https://developer.apple.com/assets/elements/hardware/iphone_16_pro_titanium_landscape/medium_2x.png?156454	D:/Almog/Programming/C/My_Libraries/C/Text_Rendering/Apple-TrueType-Reference-Manual/Apple-TrueType-Reference-Manual/developer.apple.com/assets/elements/hardware/iphone_16_pro_titanium_landscape/medium_2x9a8e.png	(from https://developer.apple.com/assets/styles/global.dist.css?19212626191)
21:52:35	27369/27369	---M--	200	added ('OK')	image/png	date:Thu,%2028%20May%202026%2021:21:48%20GMT	https://developer.apple.com/assets/elements/hardware/iphone_16_pro_titanium_landscape/small_2x.png?156454	D:/Almog/Programming/C/My_Libraries/C/Text_Rendering/Apple-TrueType-Reference-Manual/Apple-TrueType-Reference-Manual/developer.apple.com/assets/elements/hardware/iphone_16_pro_titanium_landscape/small_2x9a8e.png	(from https://developer.apple.com/assets/styles/global.dist.css?19212626191)
21:52:35	11058/11058	---M--	200	added ('OK')	image/png	date:Thu,%2028%20May%202026%2021:21:48%20GMT	https://developer.apple.com/assets/elements/hardware/iphone_16_pro_mask_landscape/large_2x.png?156454	D:/Almog/Programming/C/My_Libraries/C/Text_Rendering/Apple-TrueType-Reference-Manual/Apple-TrueType-Reference-Manual/developer.apple.com/assets/elements/hardware/iphone_16_pro_mask_landscape/large_2x9a8e.png	(from https://developer.apple.com/assets/styles/global.dist.css?19212626191)
21:52:35	8644/8644	---M--	200	added ('OK')	image/png	date:Thu,%2028%20May%202026%2021:21:48%20GMT	https://developer.apple.com/assets/elements/hardware/iphone_16_pro_mask_landscape/medium_2x.png?156454	D:/Almog/Programming/C/My_Libraries/C/Text_Rendering/Apple-TrueType-Reference-Manual/Apple-TrueType-Reference-Manual/developer.apple.com/assets/elements/hardware/iphone_16_pro_mask_landscape/medium_2x9a8e.png	(from https://developer.apple.com/assets/styles/global.dist.css?19212626191)
21:52:35	6380/6380	---M--	200	added ('OK')	image/png	date:Thu,%2028%20May%202026%2021:21:48%20GMT	https://developer.apple.com/assets/elements/hardware/iphone_16_pro_mask_landscape/small_2x.png?156454	D:/Almog/Programming/C/My_Libraries/C/Text_Rendering/Apple-TrueType-Reference-Manual/Apple-TrueType-Reference-Manual/developer.apple.com/assets/elements/hardware/iphone_16_pro_mask_landscape/small_2x9a8e.png	(from https://developer.apple.com/assets/styles/global.dist.css?19212626191)
21:52:35	85964/85964	---M--	200	added ('OK')	image/png	date:Thu,%2028%20May%202026%2021:21:48%20GMT	https://developer.apple.com/assets/elements/hardware/iphone_15_pro_titanium/large_2x.png?156454	D:/Almog/Programming/C/My_Libraries/C/Text_Rendering/Apple-TrueType-Reference-Manual/Apple-TrueType-Reference-Manual/developer.apple.com/assets/elements/hardware/iphone_15_pro_titanium/large_2x9a8e.png	(from https://developer.apple.com/assets/styles/global.dist.css?19212626191)
21:52:36	53984/53984	---M--	200	added ('OK')	image/png	date:Thu,%2028%20May%202026%2021:21:48%20GMT	https://developer.apple.com/assets/elements/hardware/iphone_15_pro_titanium/medium_2x.png?156454	D:/Almog/Programming/C/My_Libraries/C/Text_Rendering/Apple-TrueType-Reference-Manual/Apple-TrueType-Reference-Manual/developer.apple.com/assets/elements/hardware/iphone_15_pro_titanium/medium_2x9a8e.png	(from https://developer.apple.com/assets/styles/global.dist.css?19212626191)
21:52:36	28225/28225	---M--	200	added ('OK')	image/png	date:Thu,%2028%20May%202026%2021:21:48%20GMT	https://developer.apple.com/assets/elements/hardware/iphone_15_pro_titanium/small_2x.png?156454	D:/Almog/Programming/C/My_Libraries/C/Text_Rendering/Apple-TrueType-Reference-Manual/Apple-TrueType-Reference-Manual/developer.apple.com/assets/elements/hardware/iphone_15_pro_titanium/small_2x9a8e.png	(from https://developer.apple.com/assets/styles/global.dist.css?19212626191)
21:52:36	12219/12219	---M--	200	added ('OK')	image/png	date:Thu,%2028%20May%202026%2021:21:48%20GMT	https://developer.apple.com/assets/elements/hardware/iphone_15_pro_mask/large_2x.png?156454	D:/Almog/Programming/C/My_Libraries/C/Text_Rendering/Apple-TrueType-Reference-Manual/Apple-TrueType-Reference-Manual/developer.apple.com/assets/elements/hardware/iphone_15_pro_mask/large_2x9a8e.png	(from https://developer.apple.com/assets/styles/global.dist.css?19212626191)
21:52:37	9306/9306	---M--	200	added ('OK')	image/png	date:Thu,%2028%20May%202026%2021:21:48%20GMT	https://developer.apple.com/assets/elements/hardware/iphone_15_pro_mask/medium_2x.png?156454	D:/Almog/Programming/C/My_Libraries/C/Text_Rendering/Apple-TrueType-Reference-Manual/Apple-TrueType-Reference-Manual/developer.apple.com/assets/elements/hardware/iphone_15_pro_mask/medium_2x9a8e.png	(from https://developer.apple.com/assets/styles/global.dist.css?19212626191)
21:52:37	6918/6918	---M--	200	added ('OK')	image/png	date:Thu,%2028%20May%202026%2021:21:48%20GMT	https://developer.apple.com/assets/elements/hardware/iphone_15_pro_mask/small_2x.png?156454	D:/Almog/Programming/C/My_Libraries/C/Text_Rendering/Apple-TrueType-Reference-Manual/Apple-TrueType-Reference-Manual/developer.apple.com/assets/elements/hardware/iphone_15_pro_mask/small_2x9a8e.png	(from https://developer.apple.com/assets/styles/global.dist.css?19212626191)
21:52:37	79580/79580	---M--	200	added ('OK')	image/png	date:Thu,%2028%20May%202026%2021:21:48%20GMT	https://developer.apple.com/assets/elements/hardware/iphone_15_pro_titanium_landscape/large_2x.png?156454	D:/Almog/Programming/C/My_Libraries/C/Text_Rendering/Apple-TrueType-Reference-Manual/Apple-TrueType-Reference-Manual/developer.apple.com/assets/elements/hardware/iphone_15_pro_titanium_landscape/large_2x9a8e.png	(from https://developer.apple.com/assets/styles/global.dist.css?19212626191)
21:52:37	50458/50458	---M--	200	added ('OK')	image/png	date:Thu,%2028%20May%202026%2021:21:48%20GMT	https://developer.apple.com/assets/elements/hardware/iphone_15_pro_titanium_landscape/medium_2x.png?156454	D:/Almog/Programming/C/My_Libraries/C/Text_Rendering/Apple-TrueType-Reference-Manual/Apple-TrueType-Reference-Manual/developer.apple.com/assets/elements/hardware/iphone_15_pro_titanium_landscape/medium_2x9a8e.png	(from https://developer.apple.com/assets/styles/global.dist.css?19212626191)
21:52:37	28000/28000	---M--	200	added ('OK')	image/png	date:Thu,%2028%20May%202026%2021:21:48%20GMT	https://developer.apple.com/assets/elements/hardware/iphone_15_pro_titanium_landscape/small_2x.png?156454	D:/Almog/Programming/C/My_Libraries/C/Text_Rendering/Apple-TrueType-Reference-Manual/Apple-TrueType-Reference-Manual/developer.apple.com/assets/elements/hardware/iphone_15_pro_titanium_landscape/small_2x9a8e.png	(from https://developer.apple.com/assets/styles/global.dist.css?19212626191)
21:52:38	10704/10704	---M--	200	added ('OK')	image/png	date:Thu,%2028%20May%202026%2021:21:48%20GMT	https://developer.apple.com/assets/elements/hardware/iphone_15_pro_mask_landscape/large_2x.png?156454	D:/Almog/Programming/C/My_Libraries/C/Text_Rendering/Apple-TrueType-Reference-Manual/Apple-TrueType-Reference-Manual/developer.apple.com/assets/elements/hardware/iphone_15_pro_mask_landscape/large_2x9a8e.png	(from https://developer.apple.com/assets/styles/global.dist.css?19212626191)
21:52:38	8188/8188	---M--	200	added ('OK')	image/png	date:Thu,%2028%20May%202026%2021:21:48%20GMT	https://developer.apple.com/assets/elements/hardware/iphone_15_pro_mask_landscape/medium_2x.png?156454	D:/Almog/Programming/C/My_Libraries/C/Text_Rendering/Apple-TrueType-Reference-Manual/Apple-TrueType-Reference-Manual/developer.apple.com/assets/elements/hardware/iphone_15_pro_mask_landscape/medium_2x9a8e.png	(from https://developer.apple.com/assets/styles/global.dist.css?19212626191)
21:52:38	6131/6131	---M--	200	added ('OK')	image/png	date:Thu,%2028%20May%202026%2021:21:48%20GMT	https://developer.apple.com/assets/elements/hardware/iphone_15_pro_mask_landscape/small_2x.png?156454	D:/Almog/Programming/C/My_Libraries/C/Text_Rendering/Apple-TrueType-Reference-Manual/Apple-TrueType-Reference-Manual/developer.apple.com/assets/elements/hardware/iphone_15_pro_mask_landscape/small_2x9a8e.png	(from https://developer.apple.com/assets/styles/global.dist.css?19212626191)
21:52:38	56345/56345	---M--	200	added ('OK')	image/png	date:Thu,%2028%20May%202026%2021:21:48%20GMT	https://developer.apple.com/assets/elements/hardware/iphone_14_pro_black/large_2x.png?156454	D:/Almog/Programming/C/My_Libraries/C/Text_Rendering/Apple-TrueType-Reference-Manual/Apple-TrueType-Reference-Manual/developer.apple.com/assets/elements/hardware/iphone_14_pro_black/large_2x9a8e.png	(from https://developer.apple.com/assets/styles/global.dist.css?19212626191)
21:52:38	39259/39259	---M--	200	added ('OK')	image/png	date:Thu,%2028%20May%202026%2021:21:48%20GMT	https://developer.apple.com/assets/elements/hardware/iphone_14_pro_black/medium_2x.png?156454	D:/Almog/Programming/C/My_Libraries/C/Text_Rendering/Apple-TrueType-Reference-Manual/Apple-TrueType-Reference-Manual/developer.apple.com/assets/elements/hardware/iphone_14_pro_black/medium_2x9a8e.png	(from https://developer.apple.com/assets/styles/global.dist.css?19212626191)
21:52:39	22045/22045	---M--	200	added ('OK')	image/png	date:Thu,%2028%20May%202026%2021:21:48%20GMT	https://developer.apple.com/assets/elements/hardware/iphone_14_pro_black/small_2x.png?156454	D:/Almog/Programming/C/My_Libraries/C/Text_Rendering/Apple-TrueType-Reference-Manual/Apple-TrueType-Reference-Manual/developer.apple.com/assets/elements/hardware/iphone_14_pro_black/small_2x9a8e.png	(from https://developer.apple.com/assets/styles/global.dist.css?19212626191)
21:52:39	29957/29957	---M--	200	added ('OK')	image/png	date:Thu,%2028%20May%202026%2021:21:48%20GMT	https://developer.apple.com/assets/elements/hardware/iphone_14_pro_mask/large_2x.png?156454	D:/Almog/Programming/C/My_Libraries/C/Text_Rendering/Apple-TrueType-Reference-Manual/Apple-TrueType-Reference-Manual/developer.apple.com/assets/elements/hardware/iphone_14_pro_mask/large_2x9a8e.png	(from https://developer.apple.com/assets/styles/global.dist.css?19212626191)
21:52:39	29957/29957	---M--	200	added ('OK')	image/png	date:Thu,%2028%20May%202026%2021:21:48%20GMT	https://developer.apple.com/assets/elements/hardware/iphone_14_pro_mask/medium_2x.png?156454	D:/Almog/Programming/C/My_Libraries/C/Text_Rendering/Apple-TrueType-Reference-Manual/Apple-TrueType-Reference-Manual/developer.apple.com/assets/elements/hardware/iphone_14_pro_mask/medium_2x9a8e.png	(from https://developer.apple.com/assets/styles/global.dist.css?19212626191)
21:52:39	29957/29957	---M--	200	added ('OK')	image/png	date:Thu,%2028%20May%202026%2021:21:48%20GMT	https://developer.apple.com/assets/elements/hardware/iphone_14_pro_mask/small_2x.png?156454	D:/Almog/Programming/C/My_Libraries/C/Text_Rendering/Apple-TrueType-Reference-Manual/Apple-TrueType-Reference-Manual/developer.apple.com/assets/elements/hardware/iphone_14_pro_mask/small_2x9a8e.png	(from https://developer.apple.com/assets/styles/global.dist.css?19212626191)
21:52:39	67591/67591	---M--	200	added ('OK')	image/png	date:Thu,%2028%20May%202026%2021:21:48%20GMT	https://developer.apple.com/assets/elements/hardware/iphone_14_pro_black_landscape/large_2x.png?156454	D:/Almog/Programming/C/My_Libraries/C/Text_Rendering/Apple-TrueType-Reference-Manual/Apple-TrueType-Reference-Manual/developer.apple.com/assets/elements/hardware/iphone_14_pro_black_landscape/large_2x9a8e.png	(from https://developer.apple.com/assets/styles/global.dist.css?19212626191)
21:52:40	45628/45628	---M--	200	added ('OK')	image/png	date:Thu,%2028%20May%202026%2021:21:48%20GMT	https://developer.apple.com/assets/elements/hardware/iphone_14_pro_black_landscape/medium_2x.png?156454	D:/Almog/Programming/C/My_Libraries/C/Text_Rendering/Apple-TrueType-Reference-Manual/Apple-TrueType-Reference-Manual/developer.apple.com/assets/elements/hardware/iphone_14_pro_black_landscape/medium_2x9a8e.png	(from https://developer.apple.com/assets/styles/global.dist.css?19212626191)
21:52:40	23732/23732	---M--	200	added ('OK')	image/png	date:Thu,%2028%20May%202026%2021:21:48%20GMT	https://developer.apple.com/assets/elements/hardware/iphone_14_pro_black_landscape/small_2x.png?156454	D:/Almog/Programming/C/My_Libraries/C/Text_Rendering/Apple-TrueType-Reference-Manual/Apple-TrueType-Reference-Manual/developer.apple.com/assets/elements/hardware/iphone_14_pro_black_landscape/small_2x9a8e.png	(from https://developer.apple.com/assets/styles/global.dist.css?19212626191)
21:52:41	75481/75481	---M--	200	added ('OK')	image/png	date:Thu,%2028%20May%202026%2021:21:48%20GMT	https://developer.apple.com/assets/elements/hardware/iphone_14_pro_mask_landscape/medium_2x.png?156454	D:/Almog/Programming/C/My_Libraries/C/Text_Rendering/Apple-TrueType-Reference-Manual/Apple-TrueType-Reference-Manual/developer.apple.com/assets/elements/hardware/iphone_14_pro_mask_landscape/medium_2x9a8e.png	(from https://developer.apple.com/assets/styles/global.dist.css?19212626191)
21:52:41	75481/75481	---M--	200	added ('OK')	image/png	date:Thu,%2028%20May%202026%2021:21:48%20GMT	https://developer.apple.com/assets/elements/hardware/iphone_14_pro_mask_landscape/large_2x.png?156454	D:/Almog/Programming/C/My_Libraries/C/Text_Rendering/Apple-TrueType-Reference-Manual/Apple-TrueType-Reference-Manual/developer.apple.com/assets/elements/hardware/iphone_14_pro_mask_landscape/large_2x9a8e.png	(from https://developer.apple.com/assets/styles/global.dist.css?19212626191)
21:52:41	75481/75481	---M--	200	added ('OK')	image/png	date:Thu,%2028%20May%202026%2021:21:48%20GMT	https://developer.apple.com/assets/elements/hardware/iphone_14_pro_mask_landscape/small_2x.png?156454	D:/Almog/Programming/C/My_Libraries/C/Text_Rendering/Apple-TrueType-Reference-Manual/Apple-TrueType-Reference-Manual/developer.apple.com/assets/elements/hardware/iphone_14_pro_mask_landscape/small_2x9a8e.png	(from https://developer.apple.com/assets/styles/global.dist.css?19212626191)
21:52:41	84868/84868	---M--	200	added ('OK')	image/png	date:Thu,%2028%20May%202026%2021:21:48%20GMT	https://developer.apple.com/assets/elements/hardware/iphone_13_pro_blue/large_2x.png?156454	D:/Almog/Programming/C/My_Libraries/C/Text_Rendering/Apple-TrueType-Reference-Manual/Apple-TrueType-Reference-Manual/developer.apple.com/assets/elements/hardware/iphone_13_pro_blue/large_2x9a8e.png	(from https://developer.apple.com/assets/styles/global.dist.css?19212626191)
21:52:41	49753/49753	---M--	200	added ('OK')	image/png	date:Thu,%2028%20May%202026%2021:21:48%20GMT	https://developer.apple.com/assets/elements/hardware/iphone_13_pro_blue/medium_2x.png?156454	D:/Almog/Programming/C/My_Libraries/C/Text_Rendering/Apple-TrueType-Reference-Manual/Apple-TrueType-Reference-Manual/developer.apple.com/assets/elements/hardware/iphone_13_pro_blue/medium_2x9a8e.png	(from https://developer.apple.com/assets/styles/global.dist.css?19212626191)
21:52:41	23687/23687	---M--	200	added ('OK')	image/png	date:Thu,%2028%20May%202026%2021:21:48%20GMT	https://developer.apple.com/assets/elements/hardware/iphone_13_pro_blue/small_2x.png?156454	D:/Almog/Programming/C/My_Libraries/C/Text_Rendering/Apple-TrueType-Reference-Manual/Apple-TrueType-Reference-Manual/developer.apple.com/assets/elements/hardware/iphone_13_pro_blue/small_2x9a8e.png	(from https://developer.apple.com/assets/styles/global.dist.css?19212626191)
21:52:42	91587/91587	---M--	200	added ('OK')	image/png	date:Thu,%2028%20May%202026%2021:21:48%20GMT	https://developer.apple.com/assets/elements/hardware/iphone_13_pro_blue_landscape/large_2x.png?156454	D:/Almog/Programming/C/My_Libraries/C/Text_Rendering/Apple-TrueType-Reference-Manual/Apple-TrueType-Reference-Manual/developer.apple.com/assets/elements/hardware/iphone_13_pro_blue_landscape/large_2x9a8e.png	(from https://developer.apple.com/assets/styles/global.dist.css?19212626191)
21:52:42	55046/55046	---M--	200	added ('OK')	image/png	date:Thu,%2028%20May%202026%2021:21:48%20GMT	https://developer.apple.com/assets/elements/hardware/iphone_13_pro_blue_landscape/medium_2x.png?156454	D:/Almog/Programming/C/My_Libraries/C/Text_Rendering/Apple-TrueType-Reference-Manual/Apple-TrueType-Reference-Manual/developer.apple.com/assets/elements/hardware/iphone_13_pro_blue_landscape/medium_2x9a8e.png	(from https://developer.apple.com/assets/styles/global.dist.css?19212626191)
21:52:42	26289/26289	---M--	200	added ('OK')	image/png	date:Thu,%2028%20May%202026%2021:21:48%20GMT	https://developer.apple.com/assets/elements/hardware/iphone_13_pro_blue_landscape/small_2x.png?156454	D:/Almog/Programming/C/My_Libraries/C/Text_Rendering/Apple-TrueType-Reference-Manual/Apple-TrueType-Reference-Manual/developer.apple.com/assets/elements/hardware/iphone_13_pro_blue_landscape/small_2x9a8e.png	(from https://developer.apple.com/assets/styles/global.dist.css?19212626191)
21:52:42	66345/66345	---M--	200	added ('OK')	image/png	date:Thu,%2028%20May%202026%2021:21:48%20GMT	https://developer.apple.com/assets/elements/hardware/iphone_13_pro_silver/large_2x.png?156454	D:/Almog/Programming/C/My_Libraries/C/Text_Rendering/Apple-TrueType-Reference-Manual/Apple-TrueType-Reference-Manual/developer.apple.com/assets/elements/hardware/iphone_13_pro_silver/large_2x9a8e.png	(from https://developer.apple.com/assets/styles/global.dist.css?19212626191)
21:52:42	31952/31952	---M--	200	added ('OK')	image/png	date:Thu,%2028%20May%202026%2021:21:48%20GMT	https://developer.apple.com/assets/elements/hardware/iphone_13_pro_silver/medium_2x.png?156454	D:/Almog/Programming/C/My_Libraries/C/Text_Rendering/Apple-TrueType-Reference-Manual/Apple-TrueType-Reference-Manual/developer.apple.com/assets/elements/hardware/iphone_13_pro_silver/medium_2x9a8e.png	(from https://developer.apple.com/assets/styles/global.dist.css?19212626191)
21:52:43	16760/16760	---M--	200	added ('OK')	image/png	date:Thu,%2028%20May%202026%2021:21:48%20GMT	https://developer.apple.com/assets/elements/hardware/iphone_13_pro_silver/small_2x.png?156454	D:/Almog/Programming/C/My_Libraries/C/Text_Rendering/Apple-TrueType-Reference-Manual/Apple-TrueType-Reference-Manual/developer.apple.com/assets/elements/hardware/iphone_13_pro_silver/small_2x9a8e.png	(from https://developer.apple.com/assets/styles/global.dist.css?19212626191)
21:52:43	61696/61696	---M--	200	added ('OK')	image/png	date:Thu,%2028%20May%202026%2021:21:48%20GMT	https://developer.apple.com/assets/elements/hardware/iphone_13_pro_silver_landscape/large_2x.png?156454	D:/Almog/Programming/C/My_Libraries/C/Text_Rendering/Apple-TrueType-Reference-Manual/Apple-TrueType-Reference-Manual/developer.apple.com/assets/elements/hardware/iphone_13_pro_silver_landscape/large_2x9a8e.png	(from https://developer.apple.com/assets/styles/global.dist.css?19212626191)
21:52:43	37392/37392	---M--	200	added ('OK')	image/png	date:Thu,%2028%20May%202026%2021:21:48%20GMT	https://developer.apple.com/assets/elements/hardware/iphone_13_pro_silver_landscape/medium_2x.png?156454	D:/Almog/Programming/C/My_Libraries/C/Text_Rendering/Apple-TrueType-Reference-Manual/Apple-TrueType-Reference-Manual/developer.apple.com/assets/elements/hardware/iphone_13_pro_silver_landscape/medium_2x9a8e.png	(from https://developer.apple.com/assets/styles/global.dist.css?19212626191)
21:52:43	19172/19172	---M--	200	added ('OK')	image/png	date:Thu,%2028%20May%202026%2021:21:48%20GMT	https://developer.apple.com/assets/elements/hardware/iphone_13_pro_silver_landscape/small_2x.png?156454	D:/Almog/Programming/C/My_Libraries/C/Text_Rendering/Apple-TrueType-Reference-Manual/Apple-TrueType-Reference-Manual/developer.apple.com/assets/elements/hardware/iphone_13_pro_silver_landscape/small_2x9a8e.png	(from https://developer.apple.com/assets/styles/global.dist.css?19212626191)
21:52:43	107948/107948	---M--	200	added ('OK')	image/png	date:Thu,%2028%20May%202026%2021:21:48%20GMT	https://developer.apple.com/assets/elements/hardware/ipad_pro_13_m4_silver/large_2x.png?156454	D:/Almog/Programming/C/My_Libraries/C/Text_Rendering/Apple-TrueType-Reference-Manual/Apple-TrueType-Reference-Manual/developer.apple.com/assets/elements/hardware/ipad_pro_13_m4_silver/large_2x9a8e.png	(from https://developer.apple.com/assets/styles/global.dist.css?19212626191)
21:52:44	32082/32082	---M--	200	added ('OK')	image/png	date:Thu,%2028%20May%202026%2021:21:48%20GMT	https://developer.apple.com/assets/elements/hardware/ipad_pro_13_m4_silver/medium_2x.png?156454	D:/Almog/Programming/C/My_Libraries/C/Text_Rendering/Apple-TrueType-Reference-Manual/Apple-TrueType-Reference-Manual/developer.apple.com/assets/elements/hardware/ipad_pro_13_m4_silver/medium_2x9a8e.png	(from https://developer.apple.com/assets/styles/global.dist.css?19212626191)
21:52:44	13233/13233	---M--	200	added ('OK')	image/png	date:Thu,%2028%20May%202026%2021:21:48%20GMT	https://developer.apple.com/assets/elements/hardware/ipad_pro_13_m4_silver/small_2x.png?156454	D:/Almog/Programming/C/My_Libraries/C/Text_Rendering/Apple-TrueType-Reference-Manual/Apple-TrueType-Reference-Manual/developer.apple.com/assets/elements/hardware/ipad_pro_13_m4_silver/small_2x9a8e.png	(from https://developer.apple.com/assets/styles/global.dist.css?19212626191)
21:52:44	107289/107289	---M--	200	added ('OK')	image/png	date:Thu,%2028%20May%202026%2021:21:48%20GMT	https://developer.apple.com/assets/elements/hardware/ipad_air_13_m2_space_gray/large_2x.png?156454	D:/Almog/Programming/C/My_Libraries/C/Text_Rendering/Apple-TrueType-Reference-Manual/Apple-TrueType-Reference-Manual/developer.apple.com/assets/elements/hardware/ipad_air_13_m2_space_gray/large_2x9a8e.png	(from https://developer.apple.com/assets/styles/global.dist.css?19212626191)
